locus1	NC_007605.genome	1947	2061	3	67.51	0.522821	-1.74	"BNRF1"
window171	locus35	NC_007605.genome	22089	22207	-	2	120	90.00	-65.41	-55.65	-56.40	0.75	1.05	-2.61	0.85	2.10	0.988075
locus36	NC_007605.genome	22247	22486	2	80.00	0.999919	-3.23	"BWRF1"
window172	locus36	NC_007605.genome	22247	22366	-	2	120	79.17	-65.50	-49.50	-51.50	2.00	1.15	-1.70	0.76	0.43	0.733672
window173	locus36	NC_007605.genome	22286	22406	+	2	120	80.00	-52.51	-41.90	-42.65	0.75	1.11	-2.67	0.80	2.38	0.993246
window174	locus36	NC_007605.genome	22286	22406	-	2	120	80.00	-64.55	-52.30	-52.55	0.25	1.15	-2.52	0.81	2.17	0.989451
window175	locus36	NC_007605.genome	22366	22486	+	2	120	70.00	-39.95	-30.41	-29.66	-0.75	1.31	-3.20	0.76	4.55	0.999919
window176	locus36	NC_007605.genome	22366	22486	-	2	120	70.00	-54.10	-39.70	-42.45	2.75	1.17	-3.23	0.73	4.42	0.999895
locus37	NC_007605.genome	22824	22943	2	84.17	0.998950	-3.43	"BWRF1"
window177	locus37	NC_007605.genome	22824	22943	+	2	120	84.17	-50.53	-39.05	-42.80	3.75	1.06	-3.43	0.77	3.30	0.998950
window178	locus37	NC_007605.genome	22824	22943	-	2	120	84.17	-59.20	-47.35	-49.85	2.50	1.08	-2.60	0.80	2.18	0.989839
locus38	NC_007605.genome	23263	23422	2	80.00	0.895134	-1.98	-
window179	locus38	NC_007605.genome	23263	23382	+	2	120	80.00	-41.00	-31.45	-29.95	-1.50	1.20	-1.98	0.77	0.99	0.895134
window180	locus38	NC_007605.genome	23302	23422	+	2	120	79.17	-43.20	-34.00	-33.25	-0.75	1.11	-1.90	0.79	0.92	0.882415
locus39	NC_007605.genome	23540	23697	2	88.33	0.992681	-2.45	-
window181	locus39	NC_007605.genome	23540	23658	+	2	120	88.33	-46.71	-42.40	-42.90	0.50	1.11	-2.45	0.91	2.34	0.992681
window182	locus39	NC_007605.genome	23579	23697	+	2	120	80.00	-38.60	-26.80	-26.80	0.00	1.16	-2.39	0.69	1.57	0.965009
locus40	NC_007605.genome	24087	24646	2	90.00	0.999881	-3.18	-
window183	locus40	NC_007605.genome	24087	24207	+	2	120	83.33	-45.15	-39.75	-39.50	-0.25	1.11	-1.39	0.88	0.14	0.604939
window184	locus40	NC_007605.genome	24167	24287	-	2	120	77.50	-55.60	-41.80	-41.30	-0.50	1.12	-2.84	0.75	2.74	0.996759
window185	locus40	NC_007605.genome	24207	24327	-	2	120	78.33	-54.35	-41.65	-44.40	2.75	1.05	-2.25	0.77	1.65	0.970196
window186	locus40	NC_007605.genome	24247	24367	+	2	120	75.00	-43.70	-33.80	-33.55	-0.25	1.15	-2.44	0.77	2.51	0.994742
window187	locus40	NC_007605.genome	24247	24367	-	2	120	75.00	-54.95	-38.25	-38.00	-0.25	1.16	-2.52	0.70	2.28	0.991728
window188	locus40	NC_007605.genome	24287	24407	+	2	120	70.00	-37.15	-30.48	-29.98	-0.50	1.17	-2.73	0.82	4.25	0.999851
window189	locus40	NC_007605.genome	24287	24407	-	2	120	70.00	-51.10	-37.30	-37.55	0.25	1.17	-3.18	0.73	4.36	0.999881
window190	locus40	NC_007605.genome	24407	24527	-	2	120	70.00	-53.35	-39.40	-37.65	-1.75	1.34	-2.53	0.74	3.46	0.999255
window191	locus40	NC_007605.genome	24447	24567	-	2	120	82.50	-56.70	-47.15	-46.90	-0.25	1.17	-2.30	0.83	1.74	0.975205
window192	locus40	NC_007605.genome	24487	24607	+	2	120	90.00	-46.45	-42.40	-44.40	2.00	1.00	-1.48	0.91	0.16	0.614378
window193	locus40	NC_007605.genome	24487	24607	-	2	120	90.00	-54.90	-53.30	-52.55	-0.75	1.10	-1.92	0.97	1.78	0.977066
window194	locus40	NC_007605.genome	24527	24646	+	2	120	88.33	-53.35	-44.80	-45.55	0.75	1.03	-2.17	0.84	1.32	0.942231
window195	locus40	NC_007605.genome	24527	24646	-	2	120	88.33	-51.80	-43.95	-44.70	0.75	1.03	-2.00	0.85	1.00	0.898694
locus41	NC_007605.genome	24802	24960	2	88.33	0.999568	-3.44	"BWRF1"
window196	locus41	NC_007605.genome	24802	24922	+	2	120	88.33	-66.85	-59.20	-59.45	0.25	1.08	-2.91	0.89	2.97	0.997957
window197	locus41	NC_007605.genome	24802	24922	-	2	120	88.33	-55.40	-48.20	-48.95	0.75	1.08	-3.22	0.87	3.29	0.998931
window198	locus41	NC_007605.genome	24842	24960	+	2	120	88.33	-70.70	-65.07	-64.57	-0.50	1.11	-3.44	0.92	3.73	0.999568
window199	locus41	NC_007605.genome	24842	24960	-	2	120	88.33	-67.60	-59.36	-60.61	1.25	1.07	-3.01	0.88	3.07	0.998345
locus42	NC_007605.genome	25119	25276	2	90.00	0.998879	-3.24	"BWRF1"
window200	locus42	NC_007605.genome	25119	25238	+	2	120	88.33	-58.20	-50.05	-50.80	0.75	1.03	-3.24	0.86	3.26	0.998879
window201	locus42	NC_007605.genome	25119	25238	-	2	120	88.33	-63.15	-56.35	-59.10	2.75	1.07	-1.99	0.89	1.26	0.936909
window202	locus42	NC_007605.genome	25158	25276	+	2	120	90.00	-61.25	-53.35	-54.85	1.50	1.02	-2.85	0.87	2.64	0.995978
window203	locus42	NC_007605.genome	25158	25276	-	2	120	90.00	-65.56	-56.10	-56.85	0.75	1.05	-2.36	0.86	1.65	0.970170
locus43	NC_007605.genome	25355	25555	2	80.00	0.999916	-3.13	"BWRF1"
window204	locus43	NC_007605.genome	25355	25475	+	2	120	80.00	-49.16	-39.95	-38.95	-1.00	1.12	-1.73	0.81	0.62	0.801656
window205	locus43	NC_007605.genome	25355	25475	-	2	120	80.00	-64.70	-53.50	-53.75	0.25	1.14	-2.45	0.83	2.09	0.987714
window206	locus43	NC_007605.genome	25435	25555	+	2	120	70.00	-39.40	-30.41	-29.66	-0.75	1.31	-3.13	0.77	4.53	0.999916
window207	locus43	NC_007605.genome	25435	25555	-	2	120	70.00	-53.30	-39.60	-42.35	2.75	1.17	-3.03	0.74	4.29	0.999863
locus44	NC_007605.genome	25751	25853	2	68.33	0.968112	-1.36	"BWRF1"
window208	locus44	NC_007605.genome	25751	25853	-	2	120	68.33	-46.20	-38.08	-39.95	1.87	1.09	-1.36	0.82	1.62	0.968112
locus45	NC_007605.genome	25893	26252	2	86.67	0.998672	-3.32	"BWRF1"
window209	locus45	NC_007605.genome	25893	26012	+	2	120	84.17	-50.53	-39.05	-42.80	3.75	1.06	-3.32	0.77	3.18	0.998672
window210	locus45	NC_007605.genome	25893	26012	-	2	120	84.17	-59.05	-46.85	-49.35	2.50	1.08	-2.27	0.79	1.52	0.960546
window211	locus45	NC_007605.genome	25932	26052	-	2	120	86.67	-53.45	-41.50	-42.50	1.00	1.11	-1.77	0.78	0.39	0.716726
window212	locus45	NC_007605.genome	26012	26132	-	2	120	85.83	-60.80	-53.35	-52.35	-1.00	1.13	-1.46	0.88	0.16	0.610227
window213	locus45	NC_007605.genome	26132	26252	-	2	120	80.00	-60.90	-44.27	-46.02	1.75	1.14	-1.77	0.73	0.46	0.745327
locus46	NC_007605.genome	26332	26491	2	81.67	0.768316	-1.78	-
window214	locus46	NC_007605.genome	26332	26451	+	2	120	81.67	-39.65	-30.45	-28.95	-1.50	1.20	-1.78	0.77	0.52	0.768316
window215	locus46	NC_007605.genome	26371	26491	+	2	120	80.83	-43.95	-34.50	-33.50	-1.00	1.14	-1.51	0.78	0.04	0.552916
locus47	NC_007605.genome	26609	26799	2	88.33	0.992552	-2.45	-
window216	locus47	NC_007605.genome	26609	26727	+	2	120	88.33	-46.31	-42.00	-42.50	0.50	1.11	-2.45	0.91	2.34	0.992552
window217	locus47	NC_007605.genome	26609	26727	-	2	120	88.33	-43.39	-35.80	-37.55	1.75	1.03	-1.72	0.83	0.31	0.681161
window218	locus47	NC_007605.genome	26648	26767	+	2	120	80.83	-37.30	-25.85	-26.35	0.50	1.14	-1.79	0.69	0.40	0.720552
window219	locus47	NC_007605.genome	26688	26799	-	2	120	77.50	-38.52	-28.42	-28.67	0.25	1.17	-1.50	0.74	0.09	0.579615
locus48	NC_007605.genome	26919	27039	2	80.83	0.721379	-1.56	-
window220	locus48	NC_007605.genome	26919	27039	-	2	120	80.83	-44.55	-37.85	-37.10	-0.75	1.16	-1.56	0.85	0.40	0.721379
locus49	NC_007605.genome	27156	27715	2	89.17	0.999545	-2.87	-
window221	locus49	NC_007605.genome	27156	27276	+	2	120	83.33	-43.15	-39.05	-38.05	-1.00	1.18	-1.22	0.90	0.02	0.545812
window222	locus49	NC_007605.genome	27236	27356	+	2	120	78.33	-35.20	-29.50	-31.25	1.75	1.04	-1.49	0.84	0.41	0.725887
window223	locus49	NC_007605.genome	27236	27356	-	2	120	78.33	-52.75	-41.65	-40.90	-0.75	1.10	-2.87	0.79	2.79	0.997049
window224	locus49	NC_007605.genome	27276	27396	-	2	120	78.33	-55.85	-42.15	-44.65	2.50	1.08	-1.66	0.75	0.40	0.722808
window225	locus49	NC_007605.genome	27316	27436	+	2	120	75.83	-45.08	-35.54	-36.29	0.75	1.19	-1.80	0.79	1.10	0.915301
window226	locus49	NC_007605.genome	27316	27436	-	2	120	75.83	-56.25	-37.95	-38.95	1.00	1.14	-2.04	0.67	1.08	0.912266
window227	locus49	NC_007605.genome	27356	27476	+	2	120	70.00	-39.35	-30.88	-31.38	0.50	1.12	-2.50	0.78	3.71	0.999545
window228	locus49	NC_007605.genome	27356	27476	-	2	120	70.00	-49.80	-37.85	-37.85	0.00	1.19	-2.02	0.76	2.46	0.994217
window229	locus49	NC_007605.genome	27476	27596	-	2	120	70.00	-53.35	-38.60	-37.35	-1.25	1.31	-2.49	0.72	3.26	0.998869
window230	locus49	NC_007605.genome	27516	27636	-	2	120	82.50	-56.10	-45.61	-48.36	2.75	1.12	-2.16	0.81	1.38	0.948357
window231	locus49	NC_007605.genome	27556	27676	+	2	120	89.17	-46.95	-42.40	-44.40	2.00	1.00	-1.72	0.90	0.70	0.826617
window232	locus49	NC_007605.genome	27556	27676	-	2	120	89.17	-56.60	-50.60	-50.10	-0.50	1.12	-2.31	0.89	1.90	0.981933
window233	locus49	NC_007605.genome	27596	27715	+	2	120	88.33	-52.80	-44.80	-45.55	0.75	1.03	-2.02	0.85	1.04	0.905998
locus50	NC_007605.genome	27871	28029	2	89.17	0.999728	-4.10	"BWRF1"
window234	locus50	NC_007605.genome	27871	27991	+	2	120	89.17	-66.70	-61.40	-61.65	0.25	1.07	-2.73	0.92	2.89	0.997617
window235	locus50	NC_007605.genome	27871	27991	-	2	120	89.17	-53.45	-48.30	-49.55	1.25	1.08	-2.52	0.90	2.38	0.993166
window236	locus50	NC_007605.genome	27911	28029	+	2	120	88.33	-72.10	-70.07	-70.32	0.25	1.08	-4.10	0.97	3.96	0.999728
window237	locus50	NC_007605.genome	27911	28029	-	2	120	88.33	-68.45	-62.42	-63.05	0.63	1.10	-3.61	0.91	3.77	0.999601
locus51	NC_007605.genome	28148	28385	2	91.67	0.998630	-3.22	"BWRF1"
window238	locus51	NC_007605.genome	28148	28267	+	2	120	85.00	-54.40	-47.05	-46.55	-0.50	1.15	-1.53	0.86	0.25	0.652379
window239	locus51	NC_007605.genome	28188	28307	+	2	120	89.17	-57.40	-49.25	-50.00	0.75	1.03	-3.22	0.86	3.17	0.998630
window240	locus51	NC_007605.genome	28188	28307	-	2	120	89.17	-63.15	-56.35	-59.10	2.75	1.07	-2.18	0.89	1.61	0.967417
window241	locus51	NC_007605.genome	28227	28345	+	2	120	90.83	-60.30	-48.65	-50.65	2.00	1.00	-3.11	0.81	2.57	0.995393
window242	locus51	NC_007605.genome	28227	28345	-	2	120	90.83	-65.56	-53.55	-54.80	1.25	1.03	-2.59	0.82	1.76	0.976082
window243	locus51	NC_007605.genome	28267	28385	-	2	120	91.67	-62.11	-55.70	-56.20	0.50	1.05	-1.85	0.90	0.66	0.815862
locus52	NC_007605.genome	28424	28624	2	79.17	0.999873	-3.41	"BWRF1"
window244	locus52	NC_007605.genome	28424	28544	+	2	120	79.17	-49.16	-39.95	-38.95	-1.00	1.12	-1.93	0.81	1.10	0.914535
window245	locus52	NC_007605.genome	28424	28544	-	2	120	79.17	-64.40	-53.95	-53.45	-0.50	1.18	-2.45	0.84	2.21	0.990322
window246	locus52	NC_007605.genome	28504	28624	+	2	120	70.83	-43.63	-31.81	-31.06	-0.75	1.28	-3.41	0.73	4.33	0.999873
window247	locus52	NC_007605.genome	28504	28624	-	2	120	70.83	-54.95	-43.25	-44.50	1.25	1.19	-2.70	0.79	3.89	0.999684
locus53	NC_007605.genome	28820	28922	2	69.17	0.922050	-1.25	"BWRF1"
window248	locus53	NC_007605.genome	28820	28922	-	2	120	69.17	-44.70	-36.58	-38.95	2.37	1.06	-1.25	0.82	1.15	0.922050
locus54	NC_007605.genome	35538	35647	2	70.83	0.739909	-1.95	-
window249	locus54	NC_007605.genome	35538	35647	-	2	120	70.83	-37.60	-22.49	-24.74	2.25	1.12	-1.95	0.60	0.45	0.739909
locus55	NC_007605.genome	35939	36056	2	65.00	0.999660	-2.69	-
window250	locus55	NC_007605.genome	35939	36056	+	2	120	65.00	-44.45	-30.60	-33.10	2.50	1.20	-1.34	0.69	0.07	0.570543
window251	locus55	NC_007605.genome	35939	36056	-	2	120	65.00	-40.19	-27.00	-25.75	-1.25	1.25	-2.69	0.67	3.85	0.999660
locus56	NC_007605.genome	40470	40564	3	65.27	0.971119	-2.45	"BHLF1"
window252	locus56	NC_007605.genome	40470	40564	+	3	120	65.27	-36.01	-19.64	-19.77	0.12	1.29	-1.76	0.55	1.67	0.971119
window253	locus56	NC_007605.genome	40470	40564	-	3	120	65.27	-38.13	-16.36	-17.67	1.31	1.12	-2.45	0.43	1.17	0.924977
locus57	NC_007605.genome	40662	41137	3	98.29	1.000000	-4.75	-
window254	locus57	NC_007605.genome	40662	40756	-	2	94	89.36	-24.54	-21.24	-20.74	-0.50	1.12	-3.06	0.87	2.98	0.997999
window255	locus57	NC_007605.genome	40702	40795	+	3	120	62.76	-46.10	-16.53	-16.77	0.23	1.30	-2.89	0.36	0.89	0.875205
window256	locus57	NC_007605.genome	40702	40795	-	3	120	62.76	-37.85	-12.05	-12.83	0.78	1.07	-3.16	0.32	0.43	0.734700
window257	locus57	NC_007605.genome	40733	40832	+	2	99	89.90	-40.05	-35.95	-36.20	0.25	1.03	-2.14	0.90	1.50	0.959518
window258	locus57	NC_007605.genome	40733	40832	-	2	99	89.90	-32.20	-28.80	-28.80	0.00	1.00	-2.70	0.89	2.56	0.995290
window259	locus57	NC_007605.genome	40756	40872	+	2	116	92.24	-49.25	-43.60	-43.85	0.25	1.03	-3.12	0.89	2.79	0.997050
window260	locus57	NC_007605.genome	40756	40872	-	2	116	92.24	-40.50	-37.00	-38.00	1.00	1.00	-1.95	0.91	0.95	0.887675
window261	locus57	NC_007605.genome	40795	40912	+	2	117	98.29	-53.40	-53.55	-53.30	-0.25	1.02	-4.75	1.00	2.61	0.995708
window262	locus57	NC_007605.genome	40795	40912	-	2	117	98.29	-35.85	-34.40	-34.90	0.50	1.00	-2.47	0.96	1.66	0.970489
window263	locus57	NC_007605.genome	40832	40952	+	2	120	97.50	-49.50	-48.95	-48.70	-0.25	1.03	-3.91	0.99	3.16	0.998626
window264	locus57	NC_007605.genome	40832	40952	-	2	120	97.50	-49.80	-49.90	-49.65	-0.25	1.03	-2.93	1.00	2.98	0.998011
window265	locus57	NC_007605.genome	40872	40992	+	3	120	54.72	-38.80	-13.59	-17.60	4.01	1.25	-2.64	0.35	1.49	0.958198
window266	locus57	NC_007605.genome	40872	40992	-	3	120	54.72	-40.67	-16.86	-21.53	4.68	1.22	-2.94	0.41	3.15	0.998594
window267	locus57	NC_007605.genome	40912	41032	+	3	120	63.61	-40.30	-23.70	-21.40	-2.30	1.51	-2.46	0.59	5.15	0.999976
window268	locus57	NC_007605.genome	40912	41032	-	3	120	63.61	-45.21	-24.41	-22.87	-1.54	1.34	-3.34	0.54	6.02	0.999996
window269	locus57	NC_007605.genome	40952	41057	+	3	120	61.93	-37.64	-21.94	-21.40	-0.54	1.30	-3.84	0.58	6.94	0.999999
window270	locus57	NC_007605.genome	40952	41057	-	3	120	61.93	-31.57	-14.57	-14.68	0.12	1.17	-3.90	0.46	4.71	0.999942
window271	locus57	NC_007605.genome	40992	41097	+	3	120	67.61	-33.83	-19.32	-18.10	-1.21	1.26	-2.69	0.57	4.88	0.999958
window272	locus57	NC_007605.genome	40992	41097	-	3	120	67.61	-45.03	-31.42	-32.87	1.45	1.17	-4.26	0.70	7.48	1.000000
window273	locus57	NC_007605.genome	41032	41137	-	2	120	85.00	-40.45	-33.93	-33.68	-0.25	1.04	-2.09	0.84	1.30	0.939545
locus58	NC_007605.genome	41425	41585	2	85.00	0.995463	-2.55	"miR-BHRF1"
window274	locus58	NC_007605.genome	41425	41545	+	2	120	85.00	-41.50	-36.70	-37.45	0.75	1.10	-1.37	0.88	0.05	0.556249
window275	locus58	NC_007605.genome	41425	41545	-	2	120	85.00	-40.90	-36.10	-36.60	0.50	1.00	-2.37	0.88	2.12	0.988458
window276	locus58	NC_007605.genome	41465	41585	-	2	120	83.33	-39.65	-35.70	-36.20	0.50	1.00	-2.55	0.90	2.58	0.995463
locus59	NC_007605.genome	41816	41936	2	53.33	0.687483	-2.25	-
window277	locus59	NC_007605.genome	41816	41936	+	2	120	53.33	-35.00	-17.00	-22.25	5.25	1.13	-2.25	0.49	0.32	0.687483
locus60	NC_007605.genome	42688	43072	2	80.83	0.999977	-4.97	"miR-BHRF1-2*"
window278	locus60	NC_007605.genome	42688	42803	+	2	120	63.33	-36.65	-31.55	-31.30	-0.25	1.30	-1.63	0.86	3.21	0.998736
window279	locus60	NC_007605.genome	42803	42922	+	2	120	80.83	-47.94	-42.31	-44.81	2.50	1.10	-4.97	0.88	2.74	0.996758
window280	locus60	NC_007605.genome	42803	42922	-	2	120	80.83	-39.15	-31.80	-35.05	3.25	1.05	-2.14	0.81	1.40	0.950056
window281	locus60	NC_007605.genome	42842	42962	+	2	120	74.17	-42.73	-35.05	-38.55	3.50	1.12	-3.57	0.82	3.94	0.999715
window282	locus60	NC_007605.genome	42842	42962	-	2	120	74.17	-32.45	-26.14	-29.39	3.25	1.08	-1.18	0.81	0.12	0.595371
window283	locus60	NC_007605.genome	42922	43041	+	2	120	64.17	-43.08	-31.95	-32.70	0.75	1.23	-2.94	0.74	5.17	0.999977
window284	locus60	NC_007605.genome	42922	43041	-	2	120	64.17	-36.85	-23.50	-26.50	3.00	1.10	-2.12	0.64	1.91	0.982122
window285	locus60	NC_007605.genome	42962	43072	-	2	120	66.67	-27.82	-15.80	-18.80	3.00	1.08	-2.05	0.57	0.30	0.677362
locus61	NC_007605.genome	45391	45571	2	75.83	0.891782	-1.81	-
window286	locus61	NC_007605.genome	45391	45511	-	2	120	67.50	-49.95	-35.94	-40.44	4.50	1.14	-1.54	0.72	0.97	0.891782
window287	locus61	NC_007605.genome	45451	45571	-	2	120	75.83	-38.00	-23.75	-27.25	3.50	1.16	-1.81	0.62	0.25	0.651547
locus62	NC_007605.genome	47600	47878	2	85.83	0.990222	-2.55	"BFRF2"
window288	locus62	NC_007605.genome	47600	47718	+	2	120	75.83	-48.65	-38.55	-41.30	2.75	1.20	-1.30	0.79	0.07	0.567476
window289	locus62	NC_007605.genome	47638	47758	+	2	120	75.00	-54.95	-47.90	-47.90	-0.00	1.26	-1.52	0.87	1.31	0.940605
window290	locus62	NC_007605.genome	47718	47838	+	2	120	75.00	-67.75	-53.20	-53.70	0.50	1.18	-2.26	0.79	2.20	0.990222
window291	locus62	NC_007605.genome	47718	47838	-	2	120	75.00	-65.00	-40.75	-42.75	2.00	1.14	-2.55	0.63	1.74	0.974942
window292	locus62	NC_007605.genome	47758	47878	-	2	120	85.83	-60.35	-49.10	-51.60	2.50	1.07	-1.49	0.81	-0.05	0.506429
locus63	NC_007605.genome	49950	50070	3	66.67	0.966975	-2.22	"BPLF1"
window293	locus63	NC_007605.genome	49950	50070	+	3	120	66.67	-42.57	-20.55	-20.57	0.02	1.39	-2.22	0.48	1.60	0.966975
locus64	NC_007605.genome	50105	50225	2	78.33	0.996542	-2.72	"BPLF1"
window294	locus64	NC_007605.genome	50105	50225	+	2	120	78.33	-46.70	-39.10	-41.10	2.00	1.18	-2.72	0.84	2.71	0.996542
locus65	NC_007605.genome	50305	50425	2	76.67	0.820591	-1.76	"EBNA-1"
window295	locus65	NC_007605.genome	50305	50425	+	2	120	76.67	-54.05	-43.40	-41.90	-1.50	1.18	-1.52	0.80	0.47	0.749791
window296	locus65	NC_007605.genome	50305	50425	-	2	120	76.67	-40.75	-29.90	-31.65	1.75	1.06	-1.76	0.73	0.68	0.820591
locus66	NC_007605.genome	51170	51487	2	74.17	0.887357	-1.77	"EBNA-1"
window297	locus66	NC_007605.genome	51170	51290	+	2	120	54.17	-59.60	-38.86	-39.11	0.25	1.35	-1.18	0.65	0.43	0.732595
window298	locus66	NC_007605.genome	51250	51367	+	2	120	59.17	-57.15	-47.75	-47.00	-0.75	1.30	-0.80	0.84	0.71	0.829933
window299	locus66	NC_007605.genome	51367	51487	+	2	120	74.17	-47.75	-34.69	-35.94	1.25	1.24	-1.77	0.73	0.95	0.887357
locus67	NC_007605.genome	51985	52088	3	60.64	0.631200	-1.44	"EBNA-1"
window300	locus67	NC_007605.genome	51985	52088	-	3	120	60.64	-38.60	-19.06	-22.18	3.12	1.16	-1.44	0.49	0.20	0.631200
locus68	NC_007605.genome	52206	52320	3	67.23	0.728152	-1.75	"EBNA-1"
window301	locus68	NC_007605.genome	52206	52320	+	3	120	67.23	-52.27	-26.37	-27.17	0.80	1.32	-1.75	0.50	0.42	0.728152
locus69	NC_007605.genome	52360	52480	3	60.00	0.999488	-2.47	"EBNA-1"
window302	locus69	NC_007605.genome	52360	52480	-	3	120	60.00	-45.30	-22.54	-23.33	0.80	1.31	-2.47	0.50	3.65	0.999488
locus70	NC_007605.genome	53998	54198	2	90.00	0.997970	-3.00	"EBNA-1"
window303	locus70	NC_007605.genome	53998	54118	-	2	120	76.67	-68.25	-49.75	-53.00	3.25	1.07	-3.00	0.73	2.97	0.997970
window304	locus70	NC_007605.genome	54078	54198	-	2	120	90.00	-61.90	-56.45	-58.95	2.50	1.02	-1.46	0.91	0.11	0.590776
locus71	NC_007605.genome	54318	54438	2	85.00	0.716242	-1.23	"EBNA-1"
window305	locus71	NC_007605.genome	54318	54438	+	2	120	85.00	-50.25	-47.70	-47.70	-0.00	1.06	-1.23	0.95	0.39	0.716242
locus72	NC_007605.genome	54718	54823	2	65.00	0.658392	-1.21	"EBNA-1"
window306	locus72	NC_007605.genome	54718	54823	+	2	120	65.00	-41.45	-30.45	-30.20	-0.25	1.29	-1.21	0.73	0.26	0.658392
locus73	NC_007605.genome	60353	60628	3	73.04	0.777744	-1.55	"EBNA-1"
window307	locus73	NC_007605.genome	60353	60468	+	2	115	73.04	-50.05	-40.15	-42.40	2.25	1.03	-1.16	0.80	0.20	0.633047
window308	locus73	NC_007605.genome	60388	60508	+	2	120	64.17	-37.15	-28.15	-32.40	4.25	1.03	-1.10	0.76	0.26	0.656516
window309	locus73	NC_007605.genome	60388	60508	-	2	120	64.17	-43.45	-29.14	-31.89	2.75	1.03	-1.55	0.67	0.55	0.777744
window310	locus73	NC_007605.genome	60508	60628	+	3	120	63.89	-50.07	-27.35	-28.03	0.69	1.42	-1.27	0.55	0.01	0.536369
locus74	NC_007605.genome	60668	60857	2	76.92	0.950018	-2.13	"EBNA-1"
window311	locus74	NC_007605.genome	60668	60779	-	2	117	76.07	-41.20	-28.85	-32.60	3.75	1.10	-2.13	0.70	1.40	0.950018
window312	locus74	NC_007605.genome	60742	60857	-	2	117	76.92	-51.55	-35.00	-35.00	0.00	1.18	-1.68	0.68	0.29	0.669235
locus75	NC_007605.genome	60890	60989	2	68.33	0.999454	-3.02	"EBNA-1"
window313	locus75	NC_007605.genome	60890	60989	+	2	120	68.33	-60.35	-39.65	-42.90	3.25	1.08	-2.91	0.66	3.60	0.999435
window314	locus75	NC_007605.genome	60890	60989	-	2	120	68.33	-58.65	-37.97	-42.10	4.13	1.03	-3.02	0.65	3.62	0.999454
locus76	NC_007605.genome	61747	61907	2	51.67	0.988962	-2.33	"EBNA-1"
window315	locus76	NC_007605.genome	61747	61867	+	2	120	50.00	-51.40	-23.70	-30.45	6.75	1.23	-2.19	0.46	0.25	0.652548
window316	locus76	NC_007605.genome	61787	61907	+	2	120	51.67	-49.85	-26.35	-24.85	-1.50	1.43	-2.33	0.53	1.68	0.971622
window317	locus76	NC_007605.genome	61787	61907	-	2	120	51.67	-52.40	-32.30	-31.30	-1.00	1.38	-1.79	0.62	2.14	0.988962
locus77	NC_007605.genome	62552	62789	3	71.39	0.841241	-1.68	"EBNA-1"
window318	locus77	NC_007605.genome	62552	62669	-	2	119	55.46	-37.30	-22.65	-24.90	2.25	1.18	-1.60	0.61	0.75	0.841241
window319	locus77	NC_007605.genome	62669	62789	+	3	120	71.39	-44.77	-25.73	-27.30	1.57	1.26	-1.61	0.57	0.45	0.741947
window320	locus77	NC_007605.genome	62669	62789	-	3	120	71.39	-43.42	-24.15	-24.50	0.35	1.36	-1.68	0.56	0.39	0.717418
locus78	NC_007605.genome	63461	63660	3	71.39	0.939121	-1.68	"BORF1"
window321	locus78	NC_007605.genome	63461	63581	+	3	120	71.39	-40.73	-25.04	-23.94	-1.10	1.38	-1.68	0.61	1.30	0.939121
window322	locus78	NC_007605.genome	63541	63660	+	3	120	69.64	-43.00	-26.25	-26.93	0.68	1.26	-1.56	0.61	1.16	0.924724
window323	locus78	NC_007605.genome	63541	63660	-	3	120	69.64	-45.93	-25.89	-27.47	1.58	1.33	-1.68	0.56	0.87	0.871441
locus79	NC_007605.genome	64303	64419	3	66.01	0.976747	-1.72	"BORF2"
window324	locus79	NC_007605.genome	64303	64419	+	3	120	66.01	-46.50	-26.34	-24.47	-1.87	1.34	-1.72	0.57	1.78	0.976747
locus80	NC_007605.genome	64570	64690	3	71.94	0.999983	-2.68	"BORF2"
window325	locus80	NC_007605.genome	64570	64690	+	3	120	71.94	-41.10	-29.02	-28.37	-0.65	1.32	-2.68	0.71	5.31	0.999983
locus81	NC_007605.genome	65130	65250	3	76.94	0.510533	-1.40	"BORF2"
window326	locus81	NC_007605.genome	65130	65250	+	3	120	76.94	-39.60	-26.15	-27.17	1.02	1.25	-1.40	0.66	-0.05	0.510533
locus82	NC_007605.genome	66177	66297	3	77.22	0.537284	-1.29	"BORF2"
window327	locus82	NC_007605.genome	66177	66297	-	3	120	77.22	-43.23	-31.21	-31.57	0.35	1.38	-1.29	0.72	0.01	0.537284
locus83	NC_007605.genome	66686	66846	3	78.33	0.874677	-2.29	"BaRF1"
window328	locus83	NC_007605.genome	66686	66806	+	3	120	75.56	-40.67	-24.32	-24.57	0.24	1.34	-1.65	0.60	0.18	0.620639
window329	locus83	NC_007605.genome	66726	66846	+	3	120	78.33	-38.73	-22.55	-22.23	-0.32	1.31	-2.29	0.58	0.89	0.874677
locus84	NC_007605.genome	66926	67206	3	79.17	0.995656	-2.02	"BaRF1"
window330	locus84	NC_007605.genome	66926	67046	-	3	120	71.11	-45.90	-30.79	-32.80	2.01	1.20	-1.82	0.67	2.59	0.995535
window331	locus84	NC_007605.genome	66966	67086	+	3	120	73.89	-40.83	-31.10	-29.13	-1.97	1.41	-1.32	0.76	0.94	0.885248
window332	locus84	NC_007605.genome	66966	67086	-	3	120	73.89	-40.27	-27.65	-28.10	0.45	1.21	-2.02	0.69	2.60	0.995656
